date,session_key,pit_duration,meeting_key,stop_duration,lap_number,driver_number,lane_duration,source_closure_retrieved_utc
2026-07-19T13:38:36.203000+00:00,11334,23.128,1290,2.5,17,3,23.128,2026-08-22T19:50:00.345615Z
2026-07-19T13:40:00.392000+00:00,11334,31.649,1290,11.0,17,18,31.649,2026-08-22T19:50:00.345615Z
2026-07-19T13:40:35.827000+00:00,11334,23.093,1290,2.6,18,12,23.093,2026-08-22T19:50:00.345615Z
2026-07-19T13:41:12.806000+00:00,11334,22.638,1290,2.5,18,23,22.638,2026-08-22T19:50:00.345615Z
2026-07-19T13:43:52.834000+00:00,11334,23.19,1290,2.7,19,14,23.19,2026-08-22T19:50:00.345615Z
2026-07-19T13:44:36.129000+00:00,11334,23.164,1290,2.3,20,16,23.164,2026-08-22T19:50:00.345615Z
2026-07-19T13:44:45.881000+00:00,11334,23.292,1290,2.8,20,81,23.292,2026-08-22T19:50:00.345615Z
2026-07-19T13:44:50.764000+00:00,11334,32.201,1290,10.6,20,44,32.201,2026-08-22T19:50:00.345615Z
2026-07-19T13:45:02.530000+00:00,11334,24.727,1290,4.4,20,6,24.727,2026-08-22T19:50:00.345615Z
2026-07-19T13:45:05.930000+00:00,11334,23.127,1290,2.5,20,5,23.127,2026-08-22T19:50:00.345615Z
2026-07-19T13:45:12.467000+00:00,11334,26.098,1290,3.5,20,27,26.098,2026-08-22T19:50:00.345615Z
2026-07-19T13:45:28.693000+00:00,11334,28.982,1290,8.5,20,87,28.982,2026-08-22T19:50:00.345615Z
2026-07-19T14:03:34.566000+00:00,11334,28.314,1290,7.8,30,1,28.314,2026-08-22T19:50:00.345615Z
2026-07-19T14:07:43.290000+00:00,11334,24.746,1290,3.2,31,14,24.746,2026-08-22T19:50:00.345615Z
2026-07-19T14:08:56.694000+00:00,11334,25.91,1290,5.1,32,77,25.91,2026-08-22T19:50:00.345615Z
2026-08-21T14:30:24.009000+00:00,11344,,1292,,1,12,,2026-08-22T19:51:05.440583Z
2026-08-21T14:30:30.048000+00:00,11344,,1292,,1,63,,2026-08-22T19:51:05.440583Z
2026-08-21T14:30:32.720000+00:00,11344,,1292,,1,11,,2026-08-22T19:51:05.440583Z
2026-08-21T14:31:38.561000+00:00,11344,,1292,,1,16,,2026-08-22T19:51:05.440583Z
2026-08-21T14:31:43.409000+00:00,11344,,1292,,1,44,,2026-08-22T19:51:05.440583Z
2026-08-21T14:31:49.126000+00:00,11344,,1292,,1,31,,2026-08-22T19:51:05.440583Z
2026-08-21T14:31:52.331000+00:00,11344,,1292,,1,87,,2026-08-22T19:51:05.440583Z
2026-08-21T14:32:09.310000+00:00,11344,,1292,,1,27,,2026-08-22T19:51:05.440583Z
2026-08-21T14:32:30.364000+00:00,11344,,1292,,1,1,,2026-08-22T19:51:05.440583Z
2026-08-21T14:32:36.515000+00:00,11344,,1292,,1,41,,2026-08-22T19:51:05.440583Z
2026-08-21T14:32:41.048000+00:00,11344,,1292,,1,55,,2026-08-22T19:51:05.440583Z
2026-08-21T14:32:43.657000+00:00,11344,,1292,,1,22,,2026-08-22T19:51:05.440583Z
2026-08-21T14:32:49.686000+00:00,11344,,1292,,1,23,,2026-08-22T19:51:05.440583Z
2026-08-21T14:32:56.533000+00:00,11344,,1292,,1,3,,2026-08-22T19:51:05.440583Z
2026-08-21T14:33:05.834000+00:00,11344,,1292,,1,30,,2026-08-22T19:51:05.440583Z
2026-08-21T14:33:14.042000+00:00,11344,,1292,,1,81,,2026-08-22T19:51:05.440583Z
2026-08-21T14:33:54.468000+00:00,11344,,1292,,1,77,,2026-08-22T19:51:05.440583Z
2026-08-21T14:34:55.911000+00:00,11344,,1292,,1,10,,2026-08-22T19:51:05.440583Z
2026-08-21T14:34:57.508000+00:00,11344,,1292,,1,43,,2026-08-22T19:51:05.440583Z
2026-08-21T14:35:00.629000+00:00,11344,,1292,,1,18,,2026-08-22T19:51:05.440583Z
2026-08-21T14:35:01.690000+00:00,11344,,1292,,1,5,,2026-08-22T19:51:05.440583Z
2026-08-21T14:35:09.483000+00:00,11344,,1292,,1,14,,2026-08-22T19:51:05.440583Z
2026-08-21T14:36:27.604000+00:00,11344,97.4,1292,,4,12,97.4,2026-08-22T19:51:05.440583Z
2026-08-21T14:38:51.948000+00:00,11344,46.6,1292,,5,27,46.6,2026-08-22T19:51:05.440583Z
2026-08-21T14:38:59.369000+00:00,11344,142.0,1292,,4,31,142.0,2026-08-22T19:51:05.440583Z
2026-08-21T14:39:02.947000+00:00,11344,141.8,1292,,4,87,141.8,2026-08-22T19:51:05.440583Z
2026-08-21T14:39:10.145000+00:00,11344,17.8,1292,,5,55,17.8,2026-08-22T19:51:05.440583Z
2026-08-21T14:40:17.514000+00:00,11344,235.3,1292,,5,11,235.3,2026-08-22T19:51:05.440583Z
2026-08-21T14:49:06.046000+00:00,11344,350.1,1292,,8,27,350.1,2026-08-22T19:51:05.440583Z
2026-08-21T14:49:13.928000+00:00,11344,346.6,1292,,7,31,346.6,2026-08-22T19:51:05.440583Z
2026-08-21T14:49:22.273000+00:00,11344,345.8,1292,,8,23,345.8,2026-08-22T19:51:05.440583Z
2026-08-21T14:50:07.429000+00:00,11344,712.3,1292,,5,1,712.3,2026-08-22T19:51:05.440583Z
2026-08-21T14:50:22.245000+00:00,11344,657.2,1292,,5,81,657.2,2026-08-22T19:51:05.440583Z
2026-08-21T14:50:31.162000+00:00,11344,446.0,1292,,9,16,446.0,2026-08-22T19:51:05.440583Z
2026-08-21T14:50:35.288000+00:00,11344,514.3,1292,,8,44,514.3,2026-08-22T19:51:05.440583Z
2026-08-21T14:51:02.704000+00:00,11344,435.1,1292,,8,3,435.1,2026-08-22T19:51:05.440583Z
2026-08-21T14:51:35.422000+00:00,11344,462.9,1292,,8,30,462.9,2026-08-22T19:51:05.440583Z
2026-08-21T14:51:45.756000+00:00,11344,543.3,1292,,8,12,543.3,2026-08-22T19:51:05.440583Z
2026-08-21T14:51:51.052000+00:00,11344,475.4,1292,,10,63,475.4,2026-08-22T19:51:05.440583Z
2026-08-21T14:52:22.614000+00:00,11344,480.7,1292,,7,43,480.7,2026-08-22T19:51:05.440583Z
2026-08-21T14:55:10.895000+00:00,11344,711.0,1292,,8,22,711.0,2026-08-22T19:51:05.440583Z
2026-08-21T14:55:17.442000+00:00,11344,737.5,1292,,8,41,737.5,2026-08-22T19:51:05.440583Z
2026-08-21T14:55:31.642000+00:00,11344,668.4,1292,,7,5,668.4,2026-08-22T19:51:05.440583Z
2026-08-21T14:55:36.663000+00:00,11344,134.9,1292,,11,27,134.9,2026-08-22T19:51:05.440583Z
2026-08-21T14:55:43.475000+00:00,11344,124.3,1292,,10,31,124.3,2026-08-22T19:51:05.440583Z
2026-08-21T14:56:13.156000+00:00,11344,723.6,1292,,7,10,723.6,2026-08-22T19:51:05.440583Z
2026-08-21T14:56:19.972000+00:00,11344,148.2,1292,,11,23,148.2,2026-08-22T19:51:05.440583Z
2026-08-21T15:09:35.748000+00:00,11344,567.2,1292,,12,1,567.2,2026-08-22T19:51:05.440583Z
2026-08-21T15:09:39.045000+00:00,11344,720.1,1292,,12,12,720.1,2026-08-22T19:51:05.440583Z
2026-08-21T15:09:45.405000+00:00,11344,716.6,1292,,14,63,716.6,2026-08-22T19:51:05.440583Z
2026-08-21T15:09:50.285000+00:00,11344,806.0,1292,,13,16,806.0,2026-08-22T19:51:05.440583Z
2026-08-21T15:09:54.116000+00:00,11344,555.2,1292,,12,81,555.2,2026-08-22T19:51:05.440583Z
2026-08-21T15:10:01.491000+00:00,11344,805.9,1292,,12,44,805.9,2026-08-22T19:51:05.440583Z
2026-08-21T15:10:08.401000+00:00,11344,545.5,1292,,12,41,545.5,2026-08-22T19:51:05.440583Z
2026-08-21T15:10:16.970000+00:00,11344,805.7,1292,,12,3,805.7,2026-08-22T19:51:05.440583Z
2026-08-21T15:11:37.680000+00:00,11344,706.7,1292,,10,5,706.7,2026-08-22T19:51:05.440583Z
2026-08-21T15:12:10.553000+00:00,11344,696.7,1292,,10,10,696.7,2026-08-22T19:51:05.440583Z
2026-08-22T10:24:52.249000+00:00,11348,24.0,1292,,16,55,24.0,2026-08-22T19:51:10.072473Z
2026-08-22T10:31:13.623000+00:00,11348,1270.4,1292,,5,27,1270.4,2026-08-22T19:51:10.072473Z
